State,District,Block/Tehsil,Village,Salinity - No.,Salinity - PL,Dried up - No.,Dried up - PL,Destroyed beyond repair - No.,Destroyed beyond repair - PL,Sea water intrusion  - No.,Sea water intrusion  - PL,Industrial effluents - No.,Industrial effluents - PL,Availability of Major/Medium Irrigation Projects  - No.,Availability of Major/Medium Irrigation Projects  - PL,Other reasons - No.,Other reasons - PL
ANDHRA PRADESH,East Godavari,Ravulapalem,Juthigapadu,0,0,0,0,0,0,0,0,0,0,0,0,2,8.08
ANDHRA PRADESH,East Godavari,Ravulapalem,Podagatlapalle,0,0,1,4.04,1,4.04,0,0,0,0,0,0,15,45.62
ANDHRA PRADESH,East Godavari,Razole,Podalada,0,0,0,0,3,1.21,0,0,0,0,0,0,0,0
ANDHRA PRADESH,East Godavari,Razole,Razole,0,0,0,0,7,8.3,0,0,0,0,0,0,0,0
ANDHRA PRADESH,East Godavari,Razole,Sivakodu,0,0,0,0,6,11.73,0,0,0,0,14,17.77,2,2.43
ANDHRA PRADESH,East Godavari,Razole,Sompalle,0,0,0,0,1,0.52,0,0,0,0,2,2.47,0,0
ANDHRA PRADESH,East Godavari,Razole,Thatipaka,0,0,0,0,10,14.63,0,0,0,0,0,0,1,2.99
ANDHRA PRADESH,East Godavari,Samalkota,Pavara,0,0,0,0,0,0,0,0,0,0,8,61.54,0,0
ANDHRA PRADESH,East Godavari,Thallarevu,Pillanka,0,0,0,0,0,0,0,0,0,0,0,0,4,0
ANDHRA PRADESH,Guntur,Karlapalem,Buddam,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Guntur,Karlapalem,Ganapavaram,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Guntur,Karlapalem,Perali,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Guntur,Nekarikallu,Chejerla,2,3.64,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Guntur,Tadepalle,Gundimeda,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ANDHRA PRADESH,Kadapa,Chennur,Chennur,0,0,0,0,1,0.25,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Chinnamandem,Devagudipalle,0,0,0,0,1,1.62,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Chinthakommadinne,Peddakampalle,0,0,11,30.72,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Galiveedu,Pulikunta,0,0,1,1.61,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Jammalamadugu,Ambavaram,0,0,4,4.8,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Jammalamadugu,Dharmapuram,8,22.05,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Jammalamadugu,Goriganur,0,0,23,32.57,2,2.19,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Jammalamadugu,Peddandlur,0,0,3,3.89,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Jammalamadugu,Ponnathota,0,0,4,4.47,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Jammalamadugu,Poorvapu Sugumanchipal,0,0,4,8.08,1,2.51,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Jammalamadugu,Sunnapurallapalle,0,0,2,3.3,0,0,0,0,0,0,0,0,1,1.46
ANDHRA PRADESH,Kadapa,Kamalapuram,Chinnachepalle,0,0,1,1.38,1,2.02,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Khajipet,Bhumayapalle,0,0,1,4.28,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Kondapuram,Bedaduru,1,1.22,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Kondapuram,Venkaiah Kalva,0,0,5,5.23,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Nandalur,Komarunipalle,0,0,0,0,1,1.6,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Nandalur,Nagireddipalle(CT),0,0,1,0.4,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Peddamudium,Boditippanapadu,0,0,1,5.67,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Penagalur,Indlur,0,0,2,8.1,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Penagalur,Narasingarajupuram,0,0,0,0,1,4.05,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Penagalur,Penagalur,1,4.05,2,9.12,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Penagalur,Sirivaram,0,0,2,4.43,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Pendlimarri,Amaniviswanathapuram,0,0,2,1.58,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Pendlimarri,Chabali,0,0,1,1.62,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Pendlimarri,Nandimandalam,1,3.24,7,14.64,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Pendlimarri,Tummalur,0,0,2,2.06,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Proddatur,Chowdur,1,0.87,23,38.42,2,1.61,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Proddatur,Dorasanipalle,0,0,5,10.52,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Proddatur,Kamanur,0,0,9,7.3,0,0,1,3.03,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Proddatur,Kothapalle,0,0,12,31.7,1,1.21,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Proddatur,Nanganurpalle,0,0,103,113.13,1,1.21,0,0,0,0,0,0,25,26.9
ANDHRA PRADESH,Kadapa,Proddatur,Thallamapuram,0,0,26,153.41,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Rajampet,Seshamambapuram,0,0,1,0.93,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Rajampet,Tallapaka,0,0,1,0.61,1,1.21,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Sambepalle,Sambepalle,0,0,1,0.8,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Sambepalle,Sho.Somavaram,0,0,25,33.7,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Sidhout,S.Rajampeta,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Vallur,Gotur,0,0,3,8.9,2,7.28,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Vallur,Lebaka,0,0,8,25.08,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Veerapunayunipalle,U.Rajupalem,1,1.19,0,0,1,1.62,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kadapa,Vempalle,T.Velamvaripalle,0,0,0,0,1,3.24,0,0,1,2.83,0,0,0,0
ANDHRA PRADESH,Krishna,Agiripalle,Vattigudipadu,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Krishna,Chandarlapadu,Chandarlapadu,0,0,1,3.64,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Krishna,Chandarlapadu,Eturu,0,0,1,2.42,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Krishna,Chandarlapadu,Kasarabada,0,0,0,0,1,0.34,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Krishna,Chandarlapadu,Pokkunuru,0,0,1,3.23,6,19.38,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Krishna,Chandarlapadu,Thotaravulapadu,0,0,0,0,1,1.21,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Krishna,Chandarlapadu,Vibhareetapadu,0,0,0,0,1,1.04,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Krishna,Gampalagudem,Anumollanka,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Krishna,Gampalagudem,Arlapadu,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Krishna,Gampalagudem,Dundiralapadu,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Krishna,Gampalagudem,Gosaveedu,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Krishna,Gannavaram,Ajjampudi,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ANDHRA PRADESH,Krishna,Gudivada,Bommuluru,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Krishna,Gudivada,Chirichintala,0,0,0,0,2,3.64,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Krishna,Gudlavalleru,Chandrala,0,0,0,0,0,0,1,0.63,0,0,0,0,0,0
ANDHRA PRADESH,Krishna,Ibrahimpatnam,Kachavaram,0,0,0,0,1,1.21,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Krishna,Kanchikacherla,Chevitikallu,0,0,0,0,0,0,0,0,0,0,0,0,1,1.22
ANDHRA PRADESH,Krishna,Kanchikacherla,Kanchikacherla,0,0,1,1.28,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Krishna,Kanchikacherla,Moguluru,0,0,0,0,0,0,1,0.98,0,0,0,0,0,0
ANDHRA PRADESH,Krishna,Kanchikacherla,Paritala,0,0,0,0,4,4.05,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Krishna,Nagayalanka,Nagayalanka,1,0.81,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Krishna,Pamarru,Kondiparru,0,0,0,0,1,1.62,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Krishna,Pamarru,Nemmikuru,0,0,0,0,1,2.43,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Krishna,Pamidimukkala,Gurrala Lanka,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Krishna,Penuganchiprolu,Penuganchiprolu,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kurnool,Bethamcherla,Ambapuram,1,5.26,26,84.58,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kurnool,Bethamcherla,Bethamcherla(CT),0,0,1,4.88,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kurnool,Bethamcherla,Muddavaram,3,5.88,1,1.96,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kurnool,Bethamcherla,Rangapuram,1,1.44,30,43.28,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kurnool,Chippagiri,Kundanagurthi,0,0,2,2.83,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kurnool,Chippagiri,Nagaradona,0,0,1,2.02,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kurnool,Dornipadu,Burrareddipalle,0,0,0,0,0,0,0,0,0,0,3,0,0,0
ANDHRA PRADESH,Kurnool,Kallur,Kurnool (M.Corp.) (Part)(M Corp),0,0,2,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kurnool,Kurnool,Gargeyapuram,0,0,0,0,0,0,0,0,0,0,0,0,1,1.42
ANDHRA PRADESH,Kurnool,Kurnool,Gondiparla,6,0,0,0,0,0,0,0,1,0,0,0,0,0
ANDHRA PRADESH,Kurnool,Kurnool,Panchalingala,0,0,0,0,12,30.68,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kurnool,Kurnool,Ulchala,0,0,0,0,5,11.46,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Kurnool,Owk,Nichenametla,1,3.24,0,0,0,0,6,26.68,0,0,0,0,6,21.04
ANDHRA PRADESH,Prakasam,Chinaganjam,Chinaganjam,2,1.82,0,0,0,0,73,21.36,1,0.61,0,0,2,0.58
ANDHRA PRADESH,Prakasam,Kotha Patnam,Ethamukkala,0,0,0,0,25,22.54,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Prakasam,Kotha Patnam,Padarthi,0,0,0,0,1,0.4,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Prakasam,Lingasamudram,Chinapavani,0,0,0,0,0,0,0,0,0,0,0,0,2,4.04
ANDHRA PRADESH,Prakasam,Lingasamudram,Mutyalapadu,0,0,3,2.6,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Prakasam,Maddipadu,Doddavaram,0,0,0,0,1,0.65,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Prakasam,Maddipadu,Kolachanakota,0,0,0,0,1,1.42,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Prakasam,Martur,Jonna Thali Agraharam,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Prakasam,Podili,Pamulapadu,0,0,1,1.01,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Prakasam,Santhamaguluru,Gopapuram,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ANDHRA PRADESH,Prakasam,Ulavapadu,Atmakur,0,0,1,0.81,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Prakasam,Vetapalem,Kotha Peta (Part),0,0,0,0,0,0,0,0,0,0,0,0,1,0.8
ANDHRA PRADESH,Sri Potti Sriramul,Allur,Indupuru,0,0,0,0,5,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Atmakur,Atmakur,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Atmakur,Battepadu,1,9.27,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Atmakur,Karatampadu,0,0,1,6.08,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Chillakur,Chillakur (Part),0,0,11,7.5,0,0,0,0,1,2.02,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Chillakur,Kadivedu,0,0,11,1.21,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Chillakur,Nelaballi,0,0,4,2.8,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Chillakur,Oduru,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Chillakur,Thikkavaram,0,0,2,1.61,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Doravarisatram,Buduru,1,2.42,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Doravarisatram,Mavillapadu,1,2.42,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Kavali,Thallapalem,0,0,1,4.04,0,0,0,0,0,0,0,0,1,0.8
ANDHRA PRADESH,Sri Potti Sriramul,Kavali,Thummalapenta,1,2.02,1,1.62,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Kodavalur,Yellayapalem,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Manubolu,Cherukumudi,0,0,1,1.01,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Manubolu,Madamanuru,0,0,0,0,0,0,0,0,0,0,0,0,1,4.05
ANDHRA PRADESH,Sri Potti Sriramul,Naidupet,Lankapalem,2,1.6,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Nellore,Mulumudi,0,0,0,0,0,0,0,0,0,0,0,0,1,12.14
ANDHRA PRADESH,Sri Potti Sriramul,Pellakur,Ardhamala,0,0,6,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Podalakur,Uchapalle,0,0,1,0.84,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Rapur,Akilavalasa,0,0,0,0,0,0,0,0,0,0,0,0,1,1.62
ANDHRA PRADESH,Sri Potti Sriramul,Sangam,Annareddipalem,0,0,0,0,1,1.62,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Sangam,Chennavarappadu,0,0,1,2.1,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Sullurpeta,Degalapalem,0,0,2,1.62,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Sullurpeta,Jangalapalle,0,0,1,0.81,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Sullurpeta,Kesavareddipalem,0,0,2,1.25,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Sullurpeta,Samanthamallam,0,0,2,2.43,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Sullurpeta,Sulluru Japthikattubad,0,0,1,0.81,0,0,0,0,0,0,0,0,1,0.81
ANDHRA PRADESH,Sri Potti Sriramul,Thotapalligudur,Eduru - I,0,0,0,0,0,0,0,0,0,0,0,0,4,2.73
ANDHRA PRADESH,Sri Potti Sriramul,Thotapalligudur,Kothapalem,1,0.8,2,3.24,4,3.2,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Thotapalligudur,Sivarampuram,0,0,0,0,3,7.56,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Thotapalligudur,T.P.Gudur Bit-I,0,0,1,1.62,36,53.94,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Vakadu,Kasipuram,0,0,1,2.42,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Vakadu,Molaganur,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Sri Potti Sriramul,Vakadu,Valamedu,0,0,0,0,0,0,0,0,0,0,0,0,3,14.24
ANDHRA PRADESH,Sri Potti Sriramul,Vidavalur,Utukuru,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8
ANDHRA PRADESH,Srikakulam,Amadalavalasa,Dusi,0,0,0,0,1,0.56,0,0,0,0,0,0,1,0.64
ANDHRA PRADESH,Srikakulam,Bhamini,Ghanasara,0,0,0,0,1,0.85,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Bhamini,Gurandi,0,0,0,0,1,0.87,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Ichchapuram,Tulasigam,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8
ANDHRA PRADESH,Srikakulam,Jalumuru,Andhavaram,0,0,1,0.45,13,5.08,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Jalumuru,Karakavalasa,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0
ANDHRA PRADESH,Srikakulam,Jalumuru,Makivalasa,0,0,0,0,4,2.82,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Jalumuru,Nagarikatakam,0,0,0,0,2,0.41,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Jalumuru,Parlam,0,0,0,0,9,3.6,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Kaviti,Rajapuram,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Kothuru,Kurigam,0,0,0,0,1,0.4,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Lakshminarsupeta,Chittimandalam,0,0,0,0,0,0,0,0,0,0,1,0.98,0,0
ANDHRA PRADESH,Srikakulam,Laveru,Venkatapuram,0,0,7,12.34,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Mandasa,Gowduguranti,0,0,1,1.25,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Mandasa,Kothapalle,0,0,2,1.2,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Mandasa,Mukundapuram,0,0,1,0.6,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Meliaputti,Kosamala,0,0,8,4.51,2,1.19,0,0,0,0,1,0.54,0,0
ANDHRA PRADESH,Srikakulam,Nandigam,Turakalakota,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Pathapatnam,Changudi,0,0,1,0.81,2,1.62,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Pathapatnam,Haridwaram,0,0,0,0,2,0.32,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Pathapatnam,Korasavada,0,0,0,0,1,1.36,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Pathapatnam,Rompivalasa,2,1.21,4,1.65,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Pathapatnam,Seedi,0,0,2,0.56,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Polaki,Urjam,0,0,0,0,0,0,0,0,0,0,4,0,0,0
ANDHRA PRADESH,Srikakulam,Santhabommali,Akasalakkavaram,0,0,0,0,5,2,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Sarubujjili,Peddakakitapalle,0,0,0,0,0,0,0,0,0,0,12,23.48,0,0
ANDHRA PRADESH,Srikakulam,Sarubujjili,Peddasowlapuram,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Sarubujjili,Purushottapuram,0,0,0,0,0,0,0,0,0,0,3,1.22,0,0
ANDHRA PRADESH,Srikakulam,Sompeta,Palavalasa,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Sompeta,Pothrakonda,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Tekkali,Narasingaspalle,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Vangara,Bangaruvalasa,0,0,0,0,1,6.19,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Vangara,Geethanapalle,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ANDHRA PRADESH,Srikakulam,Vangara,K. Ch. Palle,0,0,0,0,0,0,0,0,0,0,0,0,5,0
ANDHRA PRADESH,Srikakulam,Vangara,Kopparavalasa,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Srikakulam,Vangara,T.D.Krishnaraya Puram,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ANDHRA PRADESH,Visakhapatnam,Bheemunipatnam,Bheemunipatnam (M),0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
ANDHRA PRADESH,Visakhapatnam,Bheemunipatnam,Tatituru,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
ANDHRA PRADESH,Visakhapatnam,Butchayyapeta,Gunnempudi,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Cheedikada,Lingabhupala Patnam,0,0,0,0,0,0,0,0,0,0,0,0,1,0.81
ANDHRA PRADESH,Visakhapatnam,Cheedikada,Tunivalasa Bhupatipale,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8
ANDHRA PRADESH,Visakhapatnam,Chodavaram,Amberupuram,0,0,0,0,1,0.88,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Chodavaram,Govada,0,0,0,0,1,1.09,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Chodavaram,Khandipalle,0,0,1,0.72,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Chodavaram,Narasayyapeta,0,0,2,1.36,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Devarapalle,Chintalapudi,0,0,0,0,3,6.26,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Devarapalle,Kaligotla,0,0,0,0,3,6.31,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Devarapalle,Kondakodabu,0,0,0,0,1,1.82,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Devarapalle,Marepalle,0,0,0,0,0,0,0,0,0,0,0,0,1,2.02
ANDHRA PRADESH,Visakhapatnam,Devarapalle,Narasimha Gajapathinag,0,0,0,0,1,1.61,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Devarapalle,Raiwada,0,0,0,0,4,5.24,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Devarapalle,Tamarabba,0,0,0,0,4,6.78,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Kotauratla,Chinaboddepalle,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Kotauratla,Chowduvada,0,0,10,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Kotauratla,Panduru,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Kotauratla,Rajupeta,0,0,12,0,0,0,2,0,0,0,0,0,1,0.61
ANDHRA PRADESH,Visakhapatnam,Makavarapalem,Burugupalem,1,0,8,2.43,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Makavarapalem,Giduthuru,0,0,3,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Makavarapalem,Jangalapalle,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Makavarapalem,Koduru,0,0,40,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Makavarapalem,Kondala Agraharam,0,0,7,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Makavarapalem,Pydipala,0,0,15,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Makavarapalem,Rachapalle,0,0,25,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Makavarapalem,Tadapala,0,0,19,0.81,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Makavarapalem,Tamaram,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Makavarapalem,Vajragada,0,0,1,0.81,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Munagapaka,Arabupalem,0,0,1,1.04,2,2.83,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Munagapaka,Nagulapalle,0,0,0,0,2,1.61,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Munagapaka,Nelupaka,0,0,0,0,0,0,0,0,1,0.99,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Munagapaka,Patipalle,0,0,0,0,1,0.61,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Munagapaka,Ramabhadrapuram Agraha,0,0,1,1.62,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Visakhapatnam,Munagapaka,Ummalada,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6
ANDHRA PRADESH,Visakhapatnam,Narsipatnam,Gabbada,0,0,1,0,0,0,0,0,0,0,0,0,0,0
